geoid_5_digit,contested_project_total,mw_wind_contested,mw_solar_contested,battery_storage,hydropower,pumped_storage,solar,solar_thermal,transmission_line,wind,GEO_ID.x,NAME.x,median_income,GEO_ID.y,NAME.y,population,B01003_001M,...5,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,county_name,state_name,state_geography_id,geography_id,utility_pv,land_based_wind,csp,residential_pv,commercial_pv,distributed_wind,density,solar_normalized,wind_normalized,solar_mw_normalized,wind_mw_normalized,solar_and_wind_normalized,solar_and_wind_mw_normalized
51093,1,0,71,NA,NA,0,1,0,0,0,0500000US51093,"Isle of Wight County, Virginia",91680,0500000US51093,"Isle of Wight County, Virginia",38898,*****,NA,VA,51093,1702378,Isle of Wight County,817621466,122099188,315.685,47.143,36.901418,-76.707569,Isle of Wight,Virginia,G51,G5100930,26504638.11,234772.47,0,76789.53,97307.58,4393978.86,123.2177645437699,3.7729245570144476e-8,0,2.6787764354802578e-6,0,3.7729245570144476e-8,2.6787764354802578e-6
51095,1,0,75,NA,NA,0,1,0,0,0,0500000US51095,"James City County, Virginia",100711,0500000US51095,"James City County, Virginia",78818,*****,NA,VA,51095,1480135,James City County,368550686,95239463,142.298,36.772,37.324837,-76.777888,James City,Virginia,G51,G5100950,6084370.2,51290.11,0,135411.29,158460.95,1344855.37,553.8939408846225,1.643555482537864e-7,0,1.232666611903398e-5,0,1.643555482537864e-7,1.232666611903398e-5
51117,4,0,88.9,NA,NA,0,4,0,0,0,0500000US51117,"Mecklenburg County, Virginia",51265,0500000US51117,"Mecklenburg County, Virginia",30367,*****,NA,VA,51117,1500747,Mecklenburg County,1619544369,139655803,625.31,53.921,36.687256,-78.368959,Mecklenburg,Virginia,G51,G5101170,58230016.36,3220275.89,0,62961.41,126754.09,8058351.57,48.563112696102735,6.869309421571318e-8,0,1.5267040189442256e-6,0,6.869309421571318e-8,1.5267040189442256e-6
51139,1,0,10,NA,NA,0,1,0,0,0,0500000US51139,"Page County, Virginia",56760,0500000US51139,"Page County, Virginia",23753,*****,NA,VA,51139,1500440,Page County,802941043,8378554,310.017,3.235,38.623209,-78.491872,Page,Virginia,G51,G5101390,7497581.51,686328.39,0,48786.22,45717,2747109.33,76.61837899211979,1.333763425801022e-7,0,1.3337634258010222e-6,0,1.333763425801022e-7,1.3337634258010222e-6
51145,1,0,0,NA,NA,0,1,0,0,0,0500000US51145,"Powhatan County, Virginia",108089,0500000US51145,"Powhatan County, Virginia",30503,*****,NA,VA,51145,1674225,Powhatan County,673921300,5444149,260.202,2.102,37.549404,-77.912855,Powhatan,Virginia,G51,G5101450,21085524.53,906003.86,0,73188.28,61909.73,2005393.67,117.2281535115026,4.742590105250751e-8,0,0,0,4.742590105250751e-8,0
51149,1,0,100,NA,NA,0,1,0,0,0,0500000US51149,"Prince George County, Virginia",80318,0500000US51149,"Prince George County, Virginia",42634,*****,NA,VA,51149,1480160,Prince George County,687232241,42745198,265.342,16.504,37.187325,-77.220993000000007,Prince George,Virginia,G51,G5101490,24218752.34,384491.96,0,58722.35,73026.25,3352541.55,160.67565632278342,4.129031859120122e-8,0,4.129031859120122e-6,0,4.129031859120122e-8,4.129031859120122e-6
51177,1,0,635,NA,NA,0,1,0,0,0,0500000US51177,"Spotsylvania County, Virginia",105068,0500000US51177,"Spotsylvania County, Virginia",141097,*****,NA,VA,51177,1480172,Spotsylvania County,1041093159,32918176,401.968,12.71,38.182431,-77.657226,Spotsylvania,Virginia,G51,G5101770,30193342.85,724898.77,0,257323.83,266166.59,4041340.22,351.0155037216893,3.311988357725021e-8,0,2.103112607155388e-5,0,3.311988357725021e-8,2.103112607155388e-5
51810,1,0,0,NA,NA,0,0,0,0,1,0500000US51810,"Virginia Beach city, Virginia",87544,0500000US51810,"Virginia Beach city, Virginia",457900,*****,NA,VA,51810,1498559,Virginia Beach city,633821986,654694007,244.72,252.779,36.779525,-76.029142,Virginia Beach,Virginia,G51,G5108100,5679405.81,21236.56,0,NA,NA,NA,1871.1180124223602,0,4.7088605687550144e-5,0,0,4.7088605687550144e-5,0
53005,1,600,0,NA,NA,0,0,0,0,1,0500000US53005,"Benton County, Washington",83778,0500000US53005,"Benton County, Washington",207560,*****,NA,WA,53005,1513302,Benton County,4403309857,154293635,1700.128,59.573,46.228125,-119.516659,Benton,Washington,G53,G5300050,130233649.1,16358036.76,147234496.1,304646.56,586910.98,8192383.67,122.08492537032507,0,6.113203036963954e-8,0,3.667921822178373e-5,6.113203036963954e-8,3.667921822178373e-5
53037,1,0,25,NA,NA,0,1,0,0,0,0500000US53037,"Kittitas County, Washington",66800,0500000US53037,"Kittitas County, Washington",44424,*****,NA,WA,53037,1531926,Kittitas County,5949957158,92507199,2297.291,35.717,47.124441,-120.676709,Kittitas,Washington,G53,G5300370,31099224.8,12314815.85,28249660.82,62679.67,125317.02,9204700.24,19.337558890014368,3.215514233653824e-8,0,8.03878558413456e-7,0,3.215514233653824e-8,8.03878558413456e-7
53039,2,0,160,NA,NA,1,1,0,0,0,0500000US53039,"Klickitat County, Washington",66581,0500000US53039,"Klickitat County, Washington",22798,*****,NA,WA,53039,1529219,Klickitat County,4847515943,84930636,1871.636,32.792,45.870446,-120.779305,Klickitat,Washington,G53,G5300390,65932986.89,15673096.95,43618988.3,35763.38,72068.35,9337790.7,12.180787289836271,1.516691488083743e-8,0,2.4267063809339883e-6,0,1.516691488083743e-8,2.4267063809339883e-6
53061,1,0,0,NA,1,0,0,0,0,0,0500000US53061,"Snohomish County, Washington",104083,0500000US53061,"Snohomish County, Washington",828337,*****,NA,WA,53061,1529222,Snohomish County,5404047763,282924412,2086.515,109.238,48.054913,-121.765038,Snohomish,Washington,G53,G5300610,15118789.16,1886070.82,0,770656.61,1235962.04,7134617.48,396.9954685204755,0,0,0,0,0,0
53077,1,0,80,NA,NA,0,1,0,0,0,0500000US53077,"Yakima County, Washington",64910,0500000US53077,"Yakima County, Washington",256143,*****,NA,WA,53077,1531929,Yakima County,11122734358,41188783,4294.512,15.903,46.456558,-120.740145,Yakima,Washington,G53,G5300770,122724081.2,28133504.72,106022462.4,311938.53,772576.11,15066727.4,59.64426225843589,8.148360046552949e-9,0,6.51868803724236e-7,0,8.148360046552949e-9,6.51868803724236e-7
54023,1,264,0,NA,NA,0,0,0,0,1,0500000US54023,"Grant County, West Virginia",52877,0500000US54023,"Grant County, West Virginia",11034,*****,NA,WV,54023,1697238,Grant County,1236387826,7546060,477.372,2.914,39.105988,-79.195064,Grant,West Virginia,G54,G5400230,1685235.84,1891510.58,0,22412.18,19699.86,4633779.28,23.11404942057766,0,5.286779839211896e-7,0,1.3957098775519404e-4,5.286779839211896e-7,1.3957098775519404e-4
54025,1,100,0,NA,NA,0,0,0,0,1,0500000US54025,"Greenbrier County, West Virginia",45519,0500000US54025,"Greenbrier County, West Virginia",32995,*****,NA,WV,54025,1557518,Greenbrier County,2641319251,12136551,1019.819,4.686,37.924418,-80.45059,Greenbrier,West Virginia,G54,G5400250,4762256.34,7438774.62,0,75620.21,56159.76,6855407.3,32.353780425742215,0,1.3443074311075174e-7,0,1.3443074311075175e-5,1.3443074311075174e-7,1.3443074311075175e-5
54053,1,0,100,NA,NA,0,1,0,0,0,0500000US54053,"Mason County, West Virginia",53058,0500000US54053,"Mason County, West Virginia",25488,*****,NA,WV,54053,1560254,Mason County,1115683500,36124377,430.768,13.948,38.770914,-82.029006999999993,Mason,West Virginia,G54,G5400530,5860007.35,3118579.67,0,50310.25,56457.46,4552706.66,59.168740482115666,1.7064825012548834e-7,0,1.7064825012548832e-5,0,1.7064825012548834e-7,1.7064825012548832e-5
55009,1,150,0,NA,NA,0,0,0,0,1,0500000US55009,"Brown County, Wisconsin",74066,0500000US55009,"Brown County, Wisconsin",268393,*****,NA,WI,55009,1581064,Brown County,1372931376,221810753,530.092,85.642,44.474024,-87.99613,Brown,Wisconsin,G55,G5500090,48344620.54,940510.19,0,482506.54,673716.77,14468267.67,506.3139983248191,0,1.0632527011748804e-6,0,1.5948790517623208e-4,1.0632527011748804e-6,1.5948790517623208e-4
55021,1,0,300,NA,NA,0,1,0,0,0,0500000US55021,"Columbia County, Wisconsin",79271,0500000US55021,"Columbia County, Wisconsin",58272,*****,NA,WI,55021,1581070,Columbia County,1982894138,78697071,765.6,30.385,43.471882,-89.330472,Columbia,Wisconsin,G55,G5500210,59909405.27,3937626.09,0,136584.7,162143.92,14972924.03,76.1128526645768,1.6691869924149556e-8,0,5.0075609772448666e-6,0,1.6691869924149556e-8,5.0075609772448666e-6
55025,1,0,0,NA,NA,0,0,0,1,0,0500000US55025,"Dane County, Wisconsin",84297,0500000US55025,"Dane County, Wisconsin",559891,*****,NA,WI,55025,1581072,Dane County,3098912243,106204015,1196.497,41.006,43.067468,-89.417852,Dane,Wisconsin,G55,G5500250,76575762.9,4820411.12,0,833771.35,1273027.68,26786063.01,467.9418335357297,0,0,0,0,0,0
55043,1,14,0,NA,NA,0,0,0,0,1,0500000US55043,"Grant County, Wisconsin",63497,0500000US55043,"Grant County, Wisconsin",51842,*****,NA,WI,55043,1581081,Grant County,2972281305,92642517,1147.604,35.769,42.870028,-90.694229000000007,Grant,Wisconsin,G55,G5500430,43071013.05,11279118.97,0,123415.92,168978.3,20226308.97,45.17411929550612,0,8.865940705650699e-8,0,1.241231698791098e-6,8.865940705650699e-8,1.241231698791098e-6
55045,1,65,0,NA,NA,0,0,0,0,1,0500000US55045,"Green County, Wisconsin",76080,0500000US55045,"Green County, Wisconsin",37066,*****,NA,WI,55045,1581082,Green County,1512667177,1313241,584.044,0.507,42.675522,-89.605074,Green,Wisconsin,G55,G5500450,36045198.8,4621932.85,0,91777.7,148675.99,12704599.51,63.46439651807056,0,2.1635969895148956e-7,0,1.4063380431846821e-5,2.1635969895148956e-7,1.4063380431846821e-5
55071,1,0,0,NA,NA,0,0,0,0,1,0500000US55071,"Manitowoc County, Wisconsin",66412,0500000US55071,"Manitowoc County, Wisconsin",81242,*****,NA,WI,55071,1581095,Manitowoc County,1526302545,2343337602,589.309,904.768,44.156137,-87.577352,Manitowoc,Wisconsin,G55,G5500710,55411681.63,1279775.9,0,207950.75,371873.09,16209877.37,137.85976457172723,0,7.813868037364979e-7,0,0,7.813868037364979e-7,0
55109,1,5,0,NA,NA,0,0,0,0,1,0500000US55109,"St. Croix County, Wisconsin",97950,0500000US55109,"St. Croix County, Wisconsin",93752,*****,NA,WI,55109,1581833,St. Croix County,1870380110,33740109,722.158,13.027,45.028959,-92.447284,St. Croix,Wisconsin,G55,G5501090,66983204.18,4957938.75,0,186585.82,160873.44,14407735.09,129.82200571066164,0,2.01696723260246e-7,0,1.00848361630123e-6,2.01696723260246e-7,1.00848361630123e-6
56001,2,504,0,NA,NA,0,0,0,1,1,0500000US56001,"Albany County, Wyoming",55887,0500000US56001,"Albany County, Wyoming",37525,*****,NA,WY,56001,1605066,Albany County,11070062826,89554047,4274.175,34.577,41.665514,-105.721883,Albany,Wyoming,G56,G5600010,291301843.6,77301443.41,332109756.8,60885.79,34546.25,10590296.07,8.779472061859892,0,1.2936369049360292e-8,0,6.519930000877587e-6,1.2936369049360292e-8,6.519930000877587e-6
56009,1,132,0,NA,NA,0,0,0,0,1,0500000US56009,"Converse County, Wyoming",79235,0500000US56009,"Converse County, Wyoming",13729,*****,NA,WY,56009,1605070,Converse County,11020383702,26070602,4254.994,10.066,42.984623,-105.524752,Converse,Wyoming,G56,G5600090,305008437,85607386.83,160393935.4,31869.62,34456.82,8336554,3.2265615415673916,0,1.1681234961485391e-8,0,1.5419230149160717e-6,1.1681234961485391e-8,1.5419230149160717e-6
06001,5,210.7,151,NA,NA,0,2,0,0,3,0500000US06001,"Alameda County, California",122488,0500000US06001,"Alameda County, California",1663823,*****,NA,CA,6001,1675839,Alameda County,1910010500,216909647,737.459,83.749,37.647139,-121.912488,Alameda,California,G06,G0600010,5764658.66,2161804.02,0,2850159.29,5014271.09,5004128.06,2256.156613452409,3.4694161752848694e-7,1.3877298646155723e-6,2.6194092123400763e-5,9.746489415816702e-5,1.7346714821440593e-6,1.236589862815678e-4
06023,1,230,0,NA,NA,0,0,0,0,1,0500000US06023,"Humboldt County, California",57881,0500000US06023,"Humboldt County, California",136132,*****,NA,CA,6023,1681908,Humboldt County,9241138639,1254152624,3568.024,484.231,40.706655,-123.926176,Humboldt,California,G06,G0600230,9944728.41,8183557.03,0,243793.26,638791.78,11224182.92,38.15333080719188,0,1.2219625235507156e-7,0,2.810513804166646e-5,1.2219625235507156e-7,2.810513804166646e-5
06029,2,7.95,0,NA,NA,0,0,0,0,2,0500000US06029,"Kern County, California",63883,0500000US06029,"Kern County, California",906883,*****,NA,CA,6029,2054176,Kern County,21068706348,78331375,8134.673,30.244,35.346629,-118.729506,Kern,California,G06,G0600290,422401015.2,1771335.46,903626419.1,1791822.42,3729934.29,27044669.34,111.48364537824692,0,1.1290916063973562e-6,0,4.488139135429491e-6,1.1290916063973562e-6,4.488139135429491e-6
06033,1,57.5,0,NA,NA,0,0,0,0,1,0500000US06033,"Lake County, California",56259,0500000US06033,"Lake County, California",68024,*****,NA,CA,6033,277281,Lake County,3250693464,189054363,1255.1,72.994,39.108009,-122.745217,Lake,California,G06,G0600330,10832635.24,4033233.19,7083852.93,149542.66,357402.07,4819324.77,54.19807186678353,0,2.479400403823415e-7,0,1.4256552321984635e-5,2.479400403823415e-7,1.4256552321984635e-5
06069,1,0,0.56,NA,NA,0,1,0,0,0,0500000US06069,"San Benito County, California",104451,0500000US06069,"San Benito County, California",64753,*****,NA,CA,6069,277299,San Benito County,3596591087,4719300,1388.652,1.822,36.611651,-121.085811,San Benito,California,G06,G0600690,25587767.09,6510400.97,30175069.61,128026.61,270724.95,2165854.61,46.63011323211287,3.90811748630779e-8,0,2.1885457923323627e-8,0,3.90811748630779e-8,2.1885457923323627e-8
06071,2,0,550,NA,NA,0,2,0,0,0,0500000US06071,"San Bernardino County, California",77423,0500000US06071,"San Bernardino County, California",2180563,*****,NA,CA,6071,277300,San Bernardino County,51976311347,96418184,20068.167,37.227,34.856661,-116.181571,San Bernardino,California,G06,G0600710,320004232.9,2333098.62,148425861.2,4314736.15,8421571.74,67753552.71,108.6578061663529,6.249917327265455e-9,0,1.718727264998e-6,0,6.249917327265455e-9,1.718727264998e-6
06073,2,0,60.4,1,NA,0,1,0,0,0,0500000US06073,"San Diego County, California",96974,0500000US06073,"San Diego County, California",3289701,*****,NA,CA,6073,277301,San Diego County,10905046431,816535836,4210.462,315.266,33.023604,-116.776117,San Diego,California,G06,G0600730,17771889.95,556571.7,610914.89,5614271.21,9789460.42,16102366.99,781.31592210071,5.626863562701726e-8,0,3.3986255918718427e-6,0,5.626863562701726e-8,3.3986255918718427e-6
06083,2,403.2,0,NA,NA,0,0,0,0,2,0500000US06083,"Santa Barbara County, California",92332,0500000US06083,"Santa Barbara County, California",445213,*****,NA,CA,6083,277306,Santa Barbara County,7080874935,2729198796,2733.941,1053.75,34.536677,-120.038364,Santa Barbara,California,G06,G0600830,34881097.99,5646603.11,23788498.83,752197.49,1857936.52,6899329.68,162.84660129827236,0,3.5419524996507144e-7,0,7.14057623929584e-5,3.5419524996507144e-7,7.14057623929584e-5
06089,1,3,0,NA,NA,0,0,0,0,1,0500000US06089,"Shasta County, California",68347,0500000US06089,"Shasta County, California",181852,*****,NA,CA,6089,1682610,Shasta County,9778891285,185818274,3775.651,71.745,40.760514,-122.043556,Shasta,California,G06,G0600890,82555957.05,13090269.55,69509089.74,378664.11,1268634.09,10845953.82,48.16440926346212,0,7.639262096020016e-8,0,2.2917786288060048e-7,7.639262096020016e-8,2.2917786288060048e-7
06097,1,0,0,NA,NA,1,0,0,0,0,0500000US06097,"Sonoma County, California",99266,0500000US06097,"Sonoma County, California",488436,*****,NA,CA,6097,1657246,Sonoma County,4080103615,497291856,1575.337,192.005,38.525182,-122.92611,Sonoma,California,G06,G0600970,28669411.03,4472098.6,8608016.71,1110786.14,2659922.92,9180321.25,310.0517540056509,0,0,0,0,0,0
08067,1,0,380,NA,NA,0,1,0,0,0,0500000US08067,"La Plata County, Colorado",81936,0500000US08067,"La Plata County, Colorado",55983,*****,NA,CO,8067,198148,La Plata County,4376255274,25642579,1689.682,9.901,37.287367,-107.839718,La Plata,Colorado,G08,G0800670,47685855.88,4170308.35,18697177.16,136936.12,274786.72,7259137.35,33.13226985906224,2.0970578834035598e-8,0,7.968819956933527e-6,0,2.0970578834035598e-8,7.968819956933527e-6
08083,1,0,7.3,NA,NA,0,1,0,0,0,0500000US08083,"Montezuma County, Colorado",61377,0500000US08083,"Montezuma County, Colorado",26070,*****,NA,CO,8083,198157,Montezuma County,5255990057,27208195,2029.349,10.505,37.338025,-108.595786,Montezuma,Colorado,G08,G0800830,90675317.94,12899017.93,58710218.12,58513.36,195609.03,6250322.87,12.846484266629348,1.1028359455675707e-8,0,8.050702402643266e-8,0,1.1028359455675707e-8,8.050702402643266e-8
08101,2,0,528.7,NA,NA,0,2,0,0,0,0500000US08101,"Pueblo County, Colorado",59436,0500000US08101,"Pueblo County, Colorado",168135,*****,NA,CO,8101,198166,Pueblo County,6181242834,28941249,2386.591,11.174,38.162765,-104.484668,Pueblo,Colorado,G08,G0801010,274152158.4,22025907.27,445519475.4,358028.46,78383.93,12995120.66,70.449859234364,7.295218872878297e-9,0,1.9284911090453778e-6,0,7.295218872878297e-9,1.9284911090453778e-6
08109,1,0,0,NA,NA,0,0,1,0,0,0500000US08109,"Saguache County, Colorado",51946,0500000US08109,"Saguache County, Colorado",6454,*****,NA,CO,8109,198170,Saguache County,8206547700,4454510,3168.566,1.72,38.031651,-106.234666,Saguache,Colorado,G08,G0801090,122441956.6,8122725.18,123710630,15602.66,35946.49,5098566.79,2.036883561838384,0,0,0,0,0,0
08113,1,0,1.2,NA,NA,0,1,0,0,0,0500000US08113,"San Miguel County, Colorado",72829,0500000US08113,"San Miguel County, Colorado",8082,*****,NA,CO,8113,198172,San Miguel County,3332602595,5207582,1286.725,2.011,38.009319,-108.427263,San Miguel,Colorado,G08,G0801130,43196909.2,9646494.77,34306036.66,17301.03,18213.2,3378793.04,6.281062387067944,2.3149804430915163e-8,0,2.7779765317098195e-8,0,2.3149804430915163e-8,2.7779765317098195e-8
09003,1,0,60,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09005,1,90.2,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
